filename,width,height,class,xmin,ymin,xmax,ymax
Inria_333.jpg,480,640,hand,352,363,385,396
Inria_333.jpg,480,640,hand,270,334,297,366
Inria_333.jpg,480,640,hand,183,182,208,216
Movie_apollo13_71.jpg,720,390,hand,582,177,622,218
Movie_apollo13_71.jpg,720,390,hand,454,251,523,324
Movie_apollo13_71.jpg,720,390,hand,393,194,425,230
VOC2007_744.jpg,500,333,hand,418,125,431,139
VOC2007_744.jpg,500,333,hand,243,132,269,160
VOC2007_744.jpg,500,333,hand,26,147,50,175
VOC2007_744.jpg,500,333,hand,193,204,220,245
VOC2007_488.jpg,500,375,hand,120,285,174,340
VOC2007_488.jpg,500,375,hand,231,144,295,214
Skin_235.jpg,421,480,hand,277,387,378,469
Buffy_163.jpg,483,552,hand,169,337,210,375
Buffy_163.jpg,483,552,hand,138,341,175,378
VOC2007_414.jpg,252,500,hand,181,208,200,234
VOC2007_414.jpg,252,500,hand,99,220,115,256
VOC2010_997.jpg,500,334,hand,276,233,297,246
VOC2010_997.jpg,500,334,hand,250,261,283,287
VOC2010_997.jpg,500,334,hand,221,227,250,264
VOC2010_997.jpg,500,334,hand,78,238,116,271
Buffy_289.jpg,551,581,hand,381,388,427,428
Buffy_289.jpg,551,581,hand,255,370,316,428
Movie_4weds_116.jpg,720,576,hand,470,422,513,471
Movie_4weds_116.jpg,720,576,hand,379,432,466,489
VOC2007_591.jpg,500,375,hand,281,220,299,241
Inria_495.jpg,640,480,hand,382,259,415,296
Inria_495.jpg,640,480,hand,288,262,320,298
Buffy_113.jpg,562,588,hand,271,355,331,398
Buffy_113.jpg,562,588,hand,202,308,264,365
Skin_47.jpg,395,600,hand,187,293,229,361
Skin_47.jpg,395,600,hand,28,224,85,276
Movie_apollo13_150.jpg,720,390,hand,205,199,226,222
Movie_apollo13_150.jpg,720,390,hand,68,160,101,193
Movie_apollo13_150.jpg,720,390,hand,361,265,384,299
Movie_apollo13_150.jpg,720,390,hand,270,248,294,281
Poselet_305.jpg,1024,768,hand,773,504,785,517
VOC2010_1356.jpg,326,500,hand,148,261,185,308
VOC2010_702.jpg,333,500,hand,227,313,265,341
VOC2010_702.jpg,333,500,hand,265,336,306,387
VOC2010_702.jpg,333,500,hand,118,230,137,254
VOC2007_659.jpg,500,375,hand,131,315,194,379
Inria_330.jpg,480,640,hand,264,352,281,370
Inria_330.jpg,480,640,hand,157,358,174,373
Inria_136.jpg,545,615,hand,340,315,356,331
Poselet_201.jpg,1024,768,hand,529,333,657,464
VOC2007_280.jpg,500,333,hand,250,241,299,290
VOC2007_280.jpg,500,333,hand,139,256,185,304
VOC2007_210.jpg,500,333,hand,61,225,195,360
Buffy_485.jpg,619,678,hand,180,455,240,510
VOC2010_484.jpg,500,375,hand,276,239,334,290
VOC2010_484.jpg,500,375,hand,205,247,248,290
VOC2010_484.jpg,500,375,hand,137,239,180,272
Inria_176.jpg,865,976,hand,387,299,422,334
Inria_176.jpg,865,976,hand,142,468,169,506
Inria_176.jpg,865,976,hand,13,589,74,636
Poselet_267.jpg,353,500,hand,226,231,271,292
Poselet_267.jpg,353,500,hand,129,265,155,311
VOC2007_1.jpg,336,500,hand,110,223,133,247
VOC2007_1.jpg,336,500,hand,106,243,130,270
VOC2007_68.jpg,500,375,hand,164,184,303,339
Inria_314.jpg,640,480,hand,207,275,230,293
Buffy_194.jpg,535,597,hand,301,366,349,408
VOC2010_799.jpg,375,500,hand,150,268,197,310
VOC2010_890.jpg,333,500,hand,134,206,163,235
VOC2010_890.jpg,333,500,hand,118,269,156,299
VOC2010_890.jpg,333,500,hand,166,282,214,324
Buffy_165.jpg,603,554,hand,350,378,400,418
Buffy_165.jpg,603,554,hand,199,381,242,415
Skin_153.jpg,269,190,hand,187,150,196,163
Skin_153.jpg,269,190,hand,171,141,178,152
Skin_153.jpg,269,190,hand,150,139,157,149
Skin_153.jpg,269,190,hand,73,118,80,125
VOC2010_1021.jpg,500,341,hand,300,138,335,187
VOC2010_1021.jpg,500,341,hand,151,99,194,152
Movie_4weds_112.jpg,720,576,hand,462,448,501,494
Movie_4weds_112.jpg,720,576,hand,315,449,345,487
Movie_4weds_112.jpg,720,576,hand,255,311,306,361
Buffy_98.jpg,666,568,hand,454,395,517,459
Buffy_98.jpg,666,568,hand,111,365,178,419
Poselet_78.jpg,681,1024,hand,456,710,469,728
Poselet_78.jpg,681,1024,hand,389,806,404,823
Poselet_78.jpg,681,1024,hand,324,781,337,796
Poselet_78.jpg,681,1024,hand,311,831,328,848
Poselet_78.jpg,681,1024,hand,287,825,303,844
VOC2007_701.jpg,500,364,hand,126,79,150,101
VOC2007_701.jpg,500,364,hand,364,234,389,260
VOC2007_701.jpg,500,364,hand,304,202,326,224
VOC2007_701.jpg,500,364,hand,243,158,266,180
VOC2007_701.jpg,500,364,hand,180,133,201,153
VOC2010_285.jpg,500,375,hand,384,246,427,292
Movie_forrest_142.jpg,720,390,hand,465,312,513,342
Movie_forrest_142.jpg,720,390,hand,349,248,383,287
Movie_apollo13_84.jpg,720,390,hand,570,170,587,187
Movie_apollo13_84.jpg,720,390,hand,143,156,171,184
Movie_apollo13_84.jpg,720,390,hand,359,251,390,286
Movie_apollo13_84.jpg,720,390,hand,290,252,336,294
Movie_apollo13_84.jpg,720,390,hand,242,289,260,318
Movie_apollo13_84.jpg,720,390,hand,149,305,175,332
Inria_142.jpg,904,976,hand,779,586,861,685
VOC2010_75.jpg,320,480,hand,19,422,80,488
Movie_4weds_292.jpg,720,576,hand,543,256,567,280
Movie_4weds_292.jpg,720,576,hand,532,266,560,294
Poselet_165.jpg,1024,768,hand,535,469,627,572
Poselet_165.jpg,1024,768,hand,478,428,582,514
Movie_4weds_242.jpg,720,576,hand,473,424,561,502
Movie_4weds_242.jpg,720,576,hand,276,407,354,468
Movie_4weds_242.jpg,720,576,hand,188,377,246,433
Poselet_116.jpg,680,1024,hand,525,751,582,865
Poselet_116.jpg,680,1024,hand,265,705,320,770
VOC2007_592.jpg,500,333,hand,323,192,398,276
VOC2007_592.jpg,500,333,hand,190,240,261,303
VOC2007_606.jpg,333,500,hand,144,334,222,406
Inria_125.jpg,875,730,hand,724,430,739,445
Inria_125.jpg,875,730,hand,562,396,582,416
Inria_125.jpg,875,730,hand,380,422,398,436
Inria_125.jpg,875,730,hand,202,266,216,281
Inria_125.jpg,875,730,hand,134,247,153,265
Poselet_234.jpg,1024,768,hand,652,428,674,468
Poselet_234.jpg,1024,768,hand,506,423,538,478
Poselet_234.jpg,1024,768,hand,405,487,426,516
VOC2010_199.jpg,500,333,hand,285,226,320,263
Buffy_467.jpg,635,599,hand,278,445,354,512
Inria_75.jpg,854,976,hand,475,456,507,510
Inria_75.jpg,854,976,hand,287,433,325,491
Inria_75.jpg,854,976,hand,35,350,51,386
VOC2007_475.jpg,375,500,hand,74,246,108,279
Inria_96.jpg,1239,976,hand,1120,326,1152,367
Inria_96.jpg,1239,976,hand,996,324,1027,367
Inria_96.jpg,1239,976,hand,818,281,855,317
Inria_96.jpg,1239,976,hand,655,313,720,377
Inria_96.jpg,1239,976,hand,655,324,719,390
VOC2010_851.jpg,500,375,hand,304,161,317,178
VOC2010_851.jpg,500,375,hand,254,203,270,221
VOC2010_851.jpg,500,375,hand,105,206,134,237
VOC2010_273.jpg,500,333,hand,335,123,363,159
VOC2010_273.jpg,500,333,hand,354,99,395,157
VOC2010_273.jpg,500,333,hand,310,186,341,211
VOC2010_273.jpg,500,333,hand,93,216,142,263
VOC2010_273.jpg,500,333,hand,75,214,121,259
VOC2007_627.jpg,375,500,hand,247,244,279,273
VOC2007_627.jpg,375,500,hand,204,234,225,263
VOC2010_888.jpg,375,500,hand,327,226,344,254
VOC2010_888.jpg,375,500,hand,147,224,179,255
Inria_31.jpg,768,976,hand,734,513,758,563
Inria_31.jpg,768,976,hand,464,543,508,608
Inria_31.jpg,768,976,hand,276,539,303,590
Movie_4weds_76.jpg,720,576,hand,484,445,558,514
Movie_4weds_76.jpg,720,576,hand,441,440,486,495
Movie_4weds_76.jpg,720,576,hand,168,445,252,506
VOC2010_891.jpg,500,375,hand,226,228,278,273
VOC2010_891.jpg,500,375,hand,293,242,307,263
VOC2010_891.jpg,500,375,hand,186,245,203,259
VOC2010_118.jpg,500,326,hand,318,240,352,265
VOC2007_85.jpg,500,375,hand,321,70,386,126
VOC2007_85.jpg,500,375,hand,244,188,308,238
VOC2010_306.jpg,500,375,hand,296,217,408,318
Buffy_60.jpg,610,736,hand,387,526,418,575
Buffy_60.jpg,610,736,hand,184,526,212,586
VOC2007_696.jpg,369,500,hand,214,413,254,454
VOC2007_696.jpg,369,500,hand,101,387,135,424
Movie_boy_8.jpg,720,390,hand,485,274,560,319
VOC2010_1204.jpg,500,375,hand,257,274,292,313
VOC2010_1204.jpg,500,375,hand,62,274,95,305
VOC2007_537.jpg,500,375,hand,154,211,183,237
VOC2007_44.jpg,500,375,hand,126,251,160,287
VOC2007_44.jpg,500,375,hand,242,244,295,299
Movie_apollo13_88.jpg,720,390,hand,327,146,362,179
Movie_apollo13_88.jpg,720,390,hand,612,250,662,299
Movie_apollo13_88.jpg,720,390,hand,407,161,456,211
Movie_apollo13_88.jpg,720,390,hand,131,144,192,199
Movie_apollo13_88.jpg,720,390,hand,8,305,68,360
VOC2010_1137.jpg,500,375,hand,251,182,274,204
VOC2010_1137.jpg,500,375,hand,193,174,214,199
VOC2010_1040.jpg,500,375,hand,339,109,366,148
VOC2010_1040.jpg,500,375,hand,161,225,203,262
VOC2010_1040.jpg,500,375,hand,78,280,128,329
VOC2010_1040.jpg,500,375,hand,70,305,117,346
Skin_67.jpg,300,203,hand,83,121,127,147
Skin_67.jpg,300,203,hand,66,140,116,179
Buffy_513.jpg,662,807,hand,310,338,355,384
Buffy_513.jpg,662,807,hand,266,350,319,398
VOC2007_248.jpg,500,341,hand,240,201,276,237
VOC2007_248.jpg,500,341,hand,351,108,400,152
VOC2007_248.jpg,500,341,hand,171,248,206,277
VOC2010_1127.jpg,500,371,hand,127,283,184,343
VOC2010_1127.jpg,500,371,hand,309,28,351,57
VOC2010_447.jpg,500,375,hand,285,233,343,288
Buffy_99.jpg,687,569,hand,470,404,519,459
Buffy_99.jpg,687,569,hand,109,371,180,420
VOC2007_97.jpg,375,500,hand,248,220,262,248
VOC2007_97.jpg,375,500,hand,169,225,187,255
Inria_17.jpg,451,612,hand,348,526,387,598
Inria_17.jpg,451,612,hand,250,509,281,559
Inria_17.jpg,451,612,hand,150,307,167,330
Inria_17.jpg,451,612,hand,153,382,174,415
Inria_201.jpg,1131,960,hand,382,334,395,348
Inria_201.jpg,1131,960,hand,958,577,980,605
Inria_201.jpg,1131,960,hand,802,564,828,596
Inria_201.jpg,1131,960,hand,663,471,694,510
Inria_201.jpg,1131,960,hand,591,449,629,485
Inria_201.jpg,1131,960,hand,208,390,226,408
Inria_286.jpg,960,664,hand,817,332,837,362
Inria_286.jpg,960,664,hand,517,344,545,374
Inria_286.jpg,960,664,hand,373,329,404,364
Inria_286.jpg,960,664,hand,238,405,259,434
Inria_286.jpg,960,664,hand,186,391,216,422
Movie_boy_26.jpg,720,390,hand,310,258,353,302
Movie_boy_26.jpg,720,390,hand,131,287,191,353
Buffy_504.jpg,675,753,hand,412,448,467,503
Buffy_504.jpg,675,753,hand,101,248,156,302
Poselet_343.jpg,683,1024,hand,414,501,447,564
Poselet_343.jpg,683,1024,hand,327,276,376,338
Poselet_348.jpg,1024,683,hand,932,423,952,453
Poselet_348.jpg,1024,683,hand,870,414,887,437
Poselet_348.jpg,1024,683,hand,761,408,782,441
Poselet_348.jpg,1024,683,hand,600,451,639,493
Poselet_348.jpg,1024,683,hand,157,344,172,361
VOC2010_235.jpg,500,375,hand,177,223,250,304
VOC2007_780.jpg,500,375,hand,88,231,160,301
Inria_223.jpg,813,710,hand,701,288,734,331
Inria_223.jpg,813,710,hand,701,288,734,331
VOC2010_979.jpg,500,375,hand,128,163,152,218
VOC2010_979.jpg,500,375,hand,115,228,153,265
VOC2010_979.jpg,500,375,hand,130,179,156,217
Movie_4weds_216.jpg,720,576,hand,280,347,338,407
Movie_4weds_216.jpg,720,576,hand,208,157,269,226
VOC2007_288.jpg,500,374,hand,81,320,167,395
VOC2007_288.jpg,500,374,hand,4,151,100,243
Buffy_379.jpg,624,702,hand,194,335,237,375
VOC2010_339.jpg,500,375,hand,28,112,115,196
Movie_apollo13_116.jpg,720,390,hand,14,233,29,258
Movie_apollo13_116.jpg,720,390,hand,421,241,454,309
Movie_apollo13_116.jpg,720,390,hand,396,239,434,312
Movie_apollo13_116.jpg,720,390,hand,259,245,354,313
Poselet_347.jpg,1280,960,hand,345,541,366,566
VOC2010_268.jpg,500,375,hand,400,265,423,296
VOC2010_268.jpg,500,375,hand,227,256,251,275
Movie_4weds_157.jpg,720,576,hand,336,402,412,476
Movie_4weds_157.jpg,720,576,hand,3,407,60,452
VOC2007_343.jpg,500,375,hand,361,162,388,189
VOC2007_343.jpg,500,375,hand,312,193,326,219
VOC2007_343.jpg,500,375,hand,182,189,205,211
VOC2007_343.jpg,500,375,hand,203,179,224,201
VOC2007_343.jpg,500,375,hand,174,122,191,138
Movie_4weds_38.jpg,720,576,hand,191,322,252,376
Movie_4weds_38.jpg,720,576,hand,164,327,213,375
VOC2010_1258.jpg,500,374,hand,277,203,446,396
VOC2010_1120.jpg,375,500,hand,304,273,346,322
VOC2010_1120.jpg,375,500,hand,141,277,174,318
VOC2010_1030.jpg,500,323,hand,412,132,441,154
VOC2010_1030.jpg,500,323,hand,387,127,418,151
Inria_448.jpg,640,480,hand,375,293,398,321
Inria_448.jpg,640,480,hand,99,255,115,279
Inria_448.jpg,640,480,hand,172,249,187,272
Inria_448.jpg,640,480,hand,468,255,502,292
Buffy_23.jpg,591,757,hand,365,538,402,601
Buffy_23.jpg,591,757,hand,202,533,230,588
VOC2007_494.jpg,347,500,hand,276,205,310,248
VOC2007_494.jpg,347,500,hand,167,210,194,242
VOC2007_494.jpg,347,500,hand,36,204,67,241
VOC2010_435.jpg,500,375,hand,303,230,380,376
Movie_boy_101.jpg,720,390,hand,454,227,508,263
Movie_boy_101.jpg,720,390,hand,249,191,274,216
Movie_forrest_46.jpg,720,390,hand,479,236,522,266
Movie_forrest_46.jpg,720,390,hand,431,228,480,269
Movie_forrest_46.jpg,720,390,hand,187,218,228,246
Movie_forrest_46.jpg,720,390,hand,153,197,196,239
VOC2007_49.jpg,332,500,hand,69,252,102,282
VOC2007_360.jpg,333,500,hand,149,182,181,215
VOC2010_1432.jpg,500,375,hand,316,273,417,371
VOC2010_1432.jpg,500,375,hand,14,297,86,375
VOC2010_1432.jpg,500,375,hand,115,270,144,299
VOC2010_1432.jpg,500,375,hand,103,299,145,337
Buffy_457.jpg,952,1186,hand,575,618,626,703
VOC2010_1284.jpg,500,333,hand,148,60,194,96
Movie_4weds_123.jpg,720,576,hand,341,295,493,475
Movie_4weds_123.jpg,720,576,hand,289,205,394,340
VOC2010_629.jpg,500,375,hand,290,103,354,158
VOC2010_629.jpg,500,375,hand,203,99,249,149
Movie_4weds_137.jpg,720,576,hand,435,417,502,500
Skin_147.jpg,248,300,hand,135,185,192,242
Skin_147.jpg,248,300,hand,57,189,103,233
VOC2007_147.jpg,375,500,hand,151,444,240,507
VOC2007_147.jpg,375,500,hand,150,294,206,358
VOC2007_147.jpg,375,500,hand,79,284,119,339
VOC2007_388.jpg,342,500,hand,233,306,254,349
VOC2007_388.jpg,342,500,hand,117,345,149,403
Poselet_366.jpg,3888,2592,hand,2723,955,2845,1096
Poselet_366.jpg,3888,2592,hand,1235,846,1348,972
Poselet_366.jpg,3888,2592,hand,2289,878,2408,999
Poselet_366.jpg,3888,2592,hand,1498,563,1652,709
Poselet_366.jpg,3888,2592,hand,1337,496,1455,619
Poselet_366.jpg,3888,2592,hand,3029,2154,3191,2302
Poselet_366.jpg,3888,2592,hand,3268,2103,3457,2273
Poselet_366.jpg,3888,2592,hand,2927,1347,3091,1508
Poselet_366.jpg,3888,2592,hand,2711,2035,2867,2244
Poselet_366.jpg,3888,2592,hand,2055,1873,2189,2007
Poselet_366.jpg,3888,2592,hand,1451,1844,1567,2003
Poselet_366.jpg,3888,2592,hand,774,2221,976,2329
Poselet_366.jpg,3888,2592,hand,569,2266,672,2457
Poselet_366.jpg,3888,2592,hand,298,1396,404,1511
VOC2010_510.jpg,356,500,hand,31,422,72,470
VOC2010_510.jpg,356,500,hand,252,393,316,482
VOC2010_710.jpg,500,375,hand,329,137,351,158
VOC2010_710.jpg,500,375,hand,246,120,268,142
VOC2010_710.jpg,500,375,hand,378,347,397,375
VOC2010_710.jpg,500,375,hand,322,310,350,340
VOC2010_710.jpg,500,375,hand,183,298,210,329
VOC2010_710.jpg,500,375,hand,170,242,206,277
VOC2010_710.jpg,500,375,hand,131,262,154,293
VOC2010_710.jpg,500,375,hand,104,241,140,280
VOC2010_710.jpg,500,375,hand,29,189,50,212
VOC2007_626.jpg,500,334,hand,285,128,308,152
VOC2007_626.jpg,500,334,hand,272,93,310,143
VOC2007_556.jpg,375,500,hand,194,207,237,247
VOC2007_556.jpg,375,500,hand,154,197,198,244
Buffy_487.jpg,613,658,hand,235,432,275,473
VOC2007_493.jpg,500,375,hand,225,164,292,261
VOC2007_493.jpg,500,375,hand,13,268,57,320
Poselet_106.jpg,790,517,hand,468,240,492,282
Buffy_333.jpg,543,705,hand,273,495,340,552
Buffy_333.jpg,543,705,hand,220,498,282,556
Movie_apollo13_105.jpg,720,390,hand,422,301,472,343
Movie_apollo13_105.jpg,720,390,hand,414,311,451,347
Movie_apollo13_105.jpg,720,390,hand,218,306,247,345
VOC2010_1134.jpg,500,333,hand,236,235,294,284
VOC2007_718.jpg,357,500,hand,191,280,322,411
VOC2007_79.jpg,500,399,hand,130,88,176,135
VOC2007_79.jpg,500,399,hand,71,26,109,61
Buffy_196.jpg,514,599,hand,252,389,311,419
Buffy_196.jpg,514,599,hand,193,373,241,408
Buffy_311.jpg,495,566,hand,197,339,270,375
VOC2007_663.jpg,357,500,hand,176,208,210,240
VOC2007_663.jpg,357,500,hand,137,137,163,159
VOC2010_730.jpg,500,375,hand,403,201,421,225
VOC2007_411.jpg,333,500,hand,286,222,326,255
Poselet_105.jpg,1024,685,hand,938,364,967,398
Poselet_105.jpg,1024,685,hand,689,345,733,383
Poselet_105.jpg,1024,685,hand,555,197,594,244
VOC2010_526.jpg,375,500,hand,320,231,358,281
VOC2010_526.jpg,375,500,hand,128,214,160,249
VOC2010_524.jpg,380,378,hand,69,295,193,395
VOC2010_524.jpg,380,378,hand,66,195,136,247
Movie_4weds_144.jpg,720,576,hand,449,426,496,486
Movie_apollo13_67.jpg,720,390,hand,354,207,393,248
Movie_apollo13_67.jpg,720,390,hand,412,203,445,236
Movie_apollo13_67.jpg,720,390,hand,413,164,434,185
Movie_apollo13_67.jpg,720,390,hand,395,163,414,188
Movie_apollo13_67.jpg,720,390,hand,167,155,187,180
Movie_apollo13_67.jpg,720,390,hand,158,227,190,263
Movie_apollo13_67.jpg,720,390,hand,16,289,50,321
Buffy_484.jpg,704,863,hand,374,338,428,401
Inria_343.jpg,640,480,hand,390,180,405,195
Inria_343.jpg,640,480,hand,387,159,399,176
Movie_boy_57.jpg,720,390,hand,313,302,344,338
Buffy_518.jpg,588,564,hand,316,339,378,401
Buffy_518.jpg,588,564,hand,145,318,198,377
VOC2010_990.jpg,500,375,hand,367,333,410,373
VOC2010_990.jpg,500,375,hand,377,347,420,376
Buffy_498.jpg,650,727,hand,386,493,431,543
Buffy_498.jpg,650,727,hand,238,482,266,521
Buffy_118.jpg,537,602,hand,285,360,326,410
Buffy_118.jpg,537,602,hand,228,375,279,421
Inria_41.jpg,667,976,hand,383,238,415,308
Inria_41.jpg,667,976,hand,308,424,354,469
Movie_4weds_221.jpg,720,576,hand,520,385,584,480
Movie_4weds_221.jpg,720,576,hand,42,366,145,474
VOC2007_245.jpg,500,375,hand,397,298,434,352
Poselet_144.jpg,1024,681,hand,653,321,685,355
Poselet_144.jpg,1024,681,hand,653,321,685,355
Poselet_144.jpg,1024,681,hand,578,341,607,364
Poselet_144.jpg,1024,681,hand,465,286,507,333
Poselet_144.jpg,1024,681,hand,500,279,566,346
Poselet_144.jpg,1024,681,hand,3,545,139,657
Buffy_317.jpg,633,659,hand,429,261,473,309
Poselet_63.jpg,1024,685,hand,833,501,884,560
Poselet_63.jpg,1024,685,hand,650,481,702,546
Poselet_63.jpg,1024,685,hand,542,441,605,502
Poselet_63.jpg,1024,685,hand,511,429,570,496
Poselet_63.jpg,1024,685,hand,321,337,361,382
Poselet_63.jpg,1024,685,hand,242,313,270,356
Poselet_63.jpg,1024,685,hand,231,276,249,307
Poselet_63.jpg,1024,685,hand,126,153,147,187
Movie_4weds_41.jpg,720,576,hand,156,365,251,459
Movie_boy_13.jpg,720,390,hand,204,233,265,280
VOC2010_992.jpg,500,333,hand,159,28,204,83
Inria_552.jpg,640,480,hand,259,262,271,275
VOC2007_725.jpg,500,375,hand,364,119,390,146
VOC2007_725.jpg,500,375,hand,258,166,288,195
VOC2010_51.jpg,375,500,hand,62,285,86,319
VOC2010_51.jpg,375,500,hand,51,274,77,308
VOC2010_326.jpg,500,333,hand,367,236,405,265
VOC2007_232.jpg,500,375,hand,400,236,469,317
VOC2007_232.jpg,500,375,hand,309,143,384,236
VOC2007_232.jpg,500,375,hand,352,296,375,326
VOC2007_232.jpg,500,375,hand,226,275,268,303
VOC2007_232.jpg,500,375,hand,119,250,160,289
VOC2007_241.jpg,500,500,hand,124,257,177,330
VOC2007_241.jpg,500,500,hand,116,250,201,330
VOC2010_433.jpg,400,500,hand,117,200,261,338
Movie_4weds_191.jpg,720,576,hand,216,242,234,264
Movie_4weds_191.jpg,720,576,hand,302,254,339,293
Movie_4weds_191.jpg,720,576,hand,325,290,363,327
Movie_4weds_191.jpg,720,576,hand,192,235,214,270
Movie_forrest_125.jpg,720,390,hand,404,251,469,311
Movie_forrest_125.jpg,720,390,hand,346,248,399,301
VOC2010_644.jpg,500,375,hand,247,261,293,313
VOC2010_644.jpg,500,375,hand,182,284,234,331
VOC2007_638.jpg,500,333,hand,283,132,330,149
VOC2007_638.jpg,500,333,hand,256,122,298,159
VOC2007_638.jpg,500,333,hand,143,188,186,224
VOC2007_638.jpg,500,333,hand,140,183,184,227
VOC2010_713.jpg,353,500,hand,239,161,273,201
VOC2010_713.jpg,353,500,hand,117,179,162,231
Movie_4weds_151.jpg,720,576,hand,283,399,328,445
Movie_4weds_151.jpg,720,576,hand,89,386,118,409
VOC2010_1036.jpg,500,333,hand,220,171,263,215
VOC2007_64.jpg,500,375,hand,354,255,407,305
VOC2007_64.jpg,500,375,hand,152,224,180,253
VOC2007_64.jpg,500,375,hand,117,229,154,264
Movie_4weds_136.jpg,720,576,hand,482,364,533,418
Movie_boy_30.jpg,720,390,hand,316,261,360,306
Movie_boy_30.jpg,720,390,hand,138,287,192,345
Poselet_95.jpg,1024,768,hand,977,353,991,366
Poselet_95.jpg,1024,768,hand,127,474,155,495
Poselet_95.jpg,1024,768,hand,735,312,825,398
Poselet_95.jpg,1024,768,hand,538,657,582,756
Poselet_95.jpg,1024,768,hand,400,647,440,701
Poselet_95.jpg,1024,768,hand,248,673,297,712
VOC2010_1327.jpg,334,500,hand,287,248,333,294
VOC2010_1327.jpg,334,500,hand,180,138,224,181
VOC2010_1327.jpg,334,500,hand,199,260,249,312
VOC2010_127.jpg,500,375,hand,400,196,502,315
VOC2010_127.jpg,500,375,hand,115,306,196,403
Inria_146.jpg,826,960,hand,248,419,300,473
Inria_146.jpg,826,960,hand,182,464,224,532
Buffy_540.jpg,612,564,hand,257,362,337,426
VOC2010_1154.jpg,500,375,hand,218,210,249,241
VOC2010_1154.jpg,500,375,hand,170,211,198,240
VOC2010_1154.jpg,500,375,hand,447,150,493,179
VOC2010_1154.jpg,500,375,hand,424,141,459,175
Inria_48.jpg,653,727,hand,576,194,585,208
Inria_48.jpg,653,727,hand,367,175,375,186
Inria_48.jpg,653,727,hand,344,193,353,204
Inria_48.jpg,653,727,hand,271,278,289,297
Inria_48.jpg,653,727,hand,392,343,438,390
VOC2010_656.jpg,500,333,hand,-1,124,25,146
VOC2010_656.jpg,500,333,hand,161,218,175,245
Inria_520.jpg,640,480,hand,280,193,323,237
VOC2010_472.jpg,400,500,hand,133,130,181,226
Movie_4weds_254.jpg,720,576,hand,532,251,572,285
Movie_4weds_254.jpg,720,576,hand,340,423,399,484
VOC2010_1393.jpg,500,375,hand,39,169,266,357
VOC2010_1393.jpg,500,375,hand,60,157,291,287
VOC2010_680.jpg,500,388,hand,357,233,388,260
Inria_253.jpg,374,498,hand,309,430,321,442
Inria_253.jpg,374,498,hand,293,413,311,429
Movie_forrest_115.jpg,720,390,hand,400,163,450,204
Movie_forrest_115.jpg,720,390,hand,378,234,414,270
Movie_forrest_115.jpg,720,390,hand,311,235,340,264
Movie_forrest_115.jpg,720,390,hand,231,247,270,287
Movie_forrest_115.jpg,720,390,hand,209,224,257,272
VOC2010_353.jpg,500,375,hand,231,171,313,226
VOC2010_353.jpg,500,375,hand,184,212,272,289
VOC2010_133.jpg,500,375,hand,338,191,433,272
VOC2010_133.jpg,500,375,hand,159,279,250,369
Skin_244.jpg,367,252,hand,80,154,99,171
VOC2010_594.jpg,500,375,hand,237,245,303,295
VOC2010_594.jpg,500,375,hand,156,180,220,275
Buffy_132.jpg,580,779,hand,340,556,375,629
